documentation-url,end-date,entry-date,geography,geometry,name,notes,organisation,point,reference,start-date,slug
HTTP://WWW.NATURALENGLAND.ORG.UK/OURWORK/CONSERVATION/DESIGNATEDAREAS/HERITAGECOASTS/FORELANDDOVER.ASPX,,2021-05-24,heritage-coast:1,"MULTIPOLYGON (((1.192111 51.093953,1.192200 51.094179,1.192266 51.094256,1.192297 51.094435,1.194591 51.093952,1.194939 51.093900,1.195140 51.093905,1.195447 51.094133,1.195763 51.094421,1.195814 51.094400,1.196418 51.094997,1.196641 51.095129,1.197043 51.095242,1.198181 51.095375,1.198431 51.095454,1.198681 51.095582,1.198865 51.095754,1.199136 51.096345,1.199218 51.096430,1.199560 51.096147,1.199513 51.096128,1.199808 51.095701,1.199956 51.095631,1.200199 51.095793,1.201039 51.096085,1.200370 51.096890,1.200917 51.097123,1.200983 51.097138,1.201045 51.097109,1.201303 51.097235,1.201288 51.097261,1.201317 51.097290,1.202126 51.097663,1.203766 51.098550,1.204389 51.098837,1.204565 51.098847,1.204816 51.099017,1.205293 51.099235,1.205572 51.099326,1.205847 51.099503,1.206382 51.099761,1.206569 51.099751,1.206711 51.099811,1.207142 51.099881,1.208929 51.100130,1.209443 51.100166,1.210616 51.100160,1.214057 51.100428,1.215246 51.100624,1.216779 51.100992,1.217542 51.101130,1.219397 51.101374,1.220653 51.101433,1.221732 51.101563,1.222873 51.101643,1.223103 51.101809,1.223358 51.101899,1.224984 51.101803,1.225615 51.101796,1.226768 51.101981,1.229313 51.102491,1.230316 51.102565,1.234158 51.102991,1.235030 51.103128,1.235181 51.103164,1.235198 51.103193,1.236129 51.103402,1.236172 51.103337,1.237860 51.103613,1.238687 51.103618,1.239552 51.103478,1.240237 51.103539,1.242289 51.103460,1.245295 51.103497,1.245442 51.103629,1.245895 51.103492,1.247058 51.103506,1.247936 51.103571,1.255911 51.104944,1.257905 51.105375,1.258616 51.105594,1.258707 51.105565,1.258911 51.105568,1.259058 51.105602,1.259536 51.105722,1.261469 51.106362,1.262648 51.106636,1.264713 51.107035,1.265443 51.107131,1.266492 51.107186,1.266962 51.107499,1.267103 51.107459,1.269705 51.107588,1.270680 51.107692,1.271836 51.107898,1.273087 51.108192,1.277599 51.109588,1.279061 51.109870,1.280602 51.110031,1.281770 51.109927,1.283036 51.109934,1.283759 51.109891,1.284016 51.109919,1.284028 51.109949,1.285026 51.109913,1.286333 51.109913,1.288112 51.110143,1.289120 51.110369,1.289132 51.110346,1.290263 51.110636,1.291891 51.111265,1.294418 51.112164,1.295896 51.111382,1.296850 51.111012,1.313450 51.103108,1.312458 51.102193,1.311639 51.101537,1.310764 51.100925,1.309829 51.100350,1.308830 51.099812,1.306210 51.098531,1.304681 51.097904,1.303525 51.097495,1.301918 51.097015,1.300689 51.096705,1.299446 51.096450,1.297912 51.096209,1.295947 51.096000,1.293186 51.095517,1.291913 51.094995,1.290769 51.094590,1.289808 51.094296,1.281923 51.092042,1.275736 51.090224,1.274508 51.089914,1.273266 51.089659,1.271999 51.089455,1.270714 51.089304,1.269416 51.089206,1.267161 51.089154,1.266321 51.088857,1.265142 51.088502,1.263929 51.088196,1.262589 51.087920,1.260872 51.087462,1.259629 51.087206,1.258363 51.087002,1.257078 51.086851,1.254879 51.086714,1.253513 51.086496,1.252227 51.086344,1.250929 51.086246,1.249624 51.086202,1.248317 51.086211,1.247014 51.086274,1.245720 51.086391,1.244932 51.086495,1.243287 51.086494,1.241656 51.086567,1.238015 51.086915,1.236880 51.087057,1.234249 51.086665,1.232863 51.086496,1.230803 51.085988,1.229538 51.085727,1.227722 51.085441,1.225906 51.085219,1.225429 51.084810,1.225626 51.083701,1.225697 51.082875,1.225683 51.082052,1.225583 51.081231,1.225398 51.080416,1.225129 51.079610,1.224776 51.078817,1.224343 51.078041,1.223829 51.077284,1.223238 51.076549,1.222572 51.075841,1.221834 51.075162,1.221027 51.074514,1.219605 51.073552,1.218901 51.073130,1.217899 51.072588,1.216854 51.072094,1.215759 51.071644,1.214620 51.071240,1.213442 51.070884,1.212230 51.070578,1.210975 51.070319,1.209039 51.070004,1.207727 51.069849,1.203601 51.069499,1.202297 51.069454,1.200312 51.069481,1.198976 51.069545,1.197390 51.069679,1.194952 51.082076,1.194873 51.082726,1.194894 51.083221,1.196480 51.083472,1.196464 51.083512,1.196378 51.083558,1.196340 51.083529,1.196141 51.083636,1.196182 51.083667,1.196005 51.083780,1.196208 51.084618,1.196706 51.085873,1.197211 51.086726,1.197282 51.086763,1.197342 51.086875,1.197416 51.086886,1.197446 51.086938,1.197378 51.087006,1.197909 51.088165,1.198134 51.088893,1.198209 51.089344,1.198233 51.089889,1.198166 51.090265,1.198208 51.090323,1.198100 51.090399,1.197446 51.091072,1.198496 51.091505,1.197972 51.092035,1.198770 51.092454,1.198752 51.092513,1.198580 51.092635,1.198649 51.092672,1.198602 51.092704,1.198704 51.092763,1.198059 51.093197,1.198098 51.093204,1.198092 51.093263,1.198012 51.093288,1.198127 51.093396,1.197869 51.093629,1.197380 51.093893,1.196937 51.094068,1.196313 51.093602,1.195979 51.093107,1.195772 51.092728,1.195566 51.092450,1.195509 51.092282,1.195088 51.092405,1.195057 51.092372,1.194998 51.092386,1.194708 51.092532,1.192811 51.093830,1.192774 51.093808,1.192236 51.093801,1.192115 51.093902,1.192111 51.093953)))",DOVER-FOLKESTONE,,,,,1998-01-01,/heritage-coast/heritage-coast/1
HTTP://WWW.NATURALENGLAND.ORG.UK/OURWORK/CONSERVATION/DESIGNATEDAREAS/HERITAGECOASTS/SCILLY.ASPX,,2021-05-24,heritage-coast:10,"MULTIPOLYGON (((-6.464394 49.885248,-6.464334 49.886826,-6.464331 49.888268,-6.464240 49.889709,-6.464087 49.891012,-6.463825 49.892308,-6.463495 49.893645,-6.463022 49.894964,-6.462399 49.896385,-6.460862 49.899260,-6.459985 49.900754,-6.458970 49.902191,-6.456287 49.906147,-6.454607 49.908540,-6.453555 49.909936,-6.450546 49.913565,-6.447972 49.916586,-6.446254 49.918578,-6.442390 49.922897,-6.441704 49.923590,-6.439346 49.925808,-6.436517 49.928563,-6.434926 49.930169,-6.428903 49.936010,-6.425091 49.939500,-6.421905 49.942310,-6.419467 49.944351,-6.416063 49.946937,-6.413940 49.948478,-6.412399 49.949553,-6.409530 49.951547,-6.404262 49.954944,-6.397446 49.959142,-6.395931 49.959937,-6.394435 49.960947,-6.387870 49.964673,-6.383073 49.967546,-6.380618 49.968973,-6.378929 49.969895,-6.377269 49.970720,-6.375177 49.971680,-6.373967 49.972178,-6.368072 49.974782,-6.366007 49.975623,-6.363861 49.976394,-6.360959 49.977385,-6.353888 49.979652,-6.342491 49.982894,-6.340285 49.983486,-6.332403 49.985442,-6.329639 49.986166,-6.322902 49.987508,-6.310478 49.989054,-6.306053 49.989448,-6.301022 49.989771,-6.298744 49.989834,-6.293166 49.989863,-6.287362 49.989422,-6.281643 49.988646,-6.275638 49.987639,-6.269672 49.986539,-6.265239 49.985378,-6.260918 49.984051,-6.257485 49.982912,-6.254269 49.981533,-6.251295 49.980153,-6.248405 49.978699,-6.242054 49.975360,-6.239578 49.973707,-6.237215 49.971988,-6.234784 49.969957,-6.232459 49.967875,-6.230473 49.965753,-6.228683 49.963559,-6.227248 49.961573,-6.226113 49.959509,-6.225162 49.957307,-6.224249 49.955099,-6.223520 49.952929,-6.222945 49.950740,-6.222487 49.948701,-6.222291 49.946644,-6.222525 49.944020,-6.223125 49.941421,-6.223944 49.939062,-6.226362 49.934571,-6.227912 49.932458,-6.229630 49.930364,-6.231612 49.928369,-6.234270 49.926296,-6.237046 49.924288,-6.241899 49.920695,-6.246821 49.917142,-6.254388 49.912601,-6.258478 49.910251,-6.262528 49.907872,-6.266160 49.905666,-6.269888 49.903528,-6.273599 49.901183,-6.283031 49.895802,-6.293533 49.890198,-6.296978 49.888449,-6.304502 49.884764,-6.308660 49.883032,-6.312657 49.881150,-6.317561 49.878950,-6.322636 49.876919,-6.329254 49.874111,-6.335800 49.871234,-6.341724 49.868861,-6.351821 49.865039,-6.356009 49.863616,-6.360140 49.862272,-6.364320 49.860993,-6.367654 49.860025,-6.371086 49.859213,-6.376504 49.858008,-6.378427 49.857638,-6.380387 49.857361,-6.383511 49.856823,-6.394391 49.855377,-6.397970 49.855081,-6.401576 49.854985,-6.406290 49.854972,-6.409209 49.855118,-6.415417 49.855645,-6.421628 49.856427,-6.424490 49.856993,-6.430365 49.858388,-6.433534 49.859388,-6.436669 49.860433,-6.439161 49.861442,-6.441543 49.862556,-6.443474 49.863515,-6.445301 49.864555,-6.447270 49.865730,-6.451167 49.867872,-6.452860 49.869005,-6.455489 49.870685,-6.457793 49.872554,-6.459507 49.874204,-6.460966 49.875954,-6.462156 49.877786,-6.463092 49.879709,-6.463745 49.881679,-6.464394 49.885248)))",ISLES OF SCILLY,,,,,1974-12-01,/heritage-coast/heritage-coast/10
HTTP://WWW.NATURALENGLAND.ORG.UK/OURWORK/CONSERVATION/DESIGNATEDAREAS/HERITAGECOASTS/LUNDY.ASPX,,2021-05-24,heritage-coast:11,"MULTIPOLYGON (((-4.700818 51.171467,-4.700802 51.172537,-4.700747 51.173006,-4.700593 51.173764,-4.700336 51.174604,-4.700026 51.175344,-4.699597 51.176134,-4.699726 51.176736,-4.699811 51.177498,-4.699816 51.178270,-4.699713 51.179180,-4.699720 51.179965,-4.699646 51.180728,-4.699461 51.181690,-4.699331 51.182141,-4.698917 51.183183,-4.698530 51.183908,-4.698069 51.184616,-4.697535 51.185303,-4.696931 51.185967,-4.696165 51.186683,-4.695976 51.187510,-4.696691 51.188266,-4.697233 51.188950,-4.697703 51.189655,-4.698099 51.190378,-4.698419 51.191116,-4.698661 51.191865,-4.698825 51.192623,-4.698909 51.193386,-4.698940 51.194823,-4.698866 51.195586,-4.698648 51.196549,-4.699164 51.197313,-4.699560 51.198036,-4.699880 51.198773,-4.700122 51.199523,-4.700286 51.200280,-4.700370 51.201043,-4.700375 51.201810,-4.700301 51.202574,-4.700147 51.203332,-4.699914 51.204083,-4.699712 51.204585,-4.699478 51.205059,-4.699253 51.205781,-4.698943 51.206520,-4.698556 51.207245,-4.698095 51.207953,-4.697561 51.208640,-4.696956 51.209303,-4.696284 51.209941,-4.695547 51.210549,-4.694748 51.211126,-4.693890 51.211669,-4.692978 51.212175,-4.692180 51.212567,-4.690997 51.213074,-4.689940 51.213461,-4.688850 51.213802,-4.687612 51.214122,-4.686251 51.214562,-4.685116 51.214860,-4.683965 51.215109,-4.682790 51.215310,-4.681597 51.215462,-4.680391 51.215564,-4.679176 51.215617,-4.677959 51.215620,-4.676743 51.215573,-4.675536 51.215476,-4.674341 51.215329,-4.673164 51.215134,-4.672009 51.214891,-4.670877 51.214599,-4.669204 51.214055,-4.667299 51.213770,-4.666145 51.213527,-4.663300 51.212767,-4.662207 51.212431,-4.661104 51.212035,-4.660089 51.211613,-4.659121 51.211149,-4.658203 51.210647,-4.657339 51.210108,-4.656533 51.209535,-4.655789 51.208930,-4.655109 51.208296,-4.653742 51.206756,-4.653200 51.206071,-4.652730 51.205366,-4.652335 51.204642,-4.652016 51.203904,-4.651924 51.203618,-4.651001 51.202659,-4.650459 51.201974,-4.649989 51.201269,-4.649594 51.200545,-4.649261 51.199775,-4.649019 51.199025,-4.648856 51.198267,-4.648767 51.197437,-4.648336 51.197033,-4.647783 51.196731,-4.646920 51.196192,-4.646114 51.195618,-4.645370 51.195013,-4.644685 51.194373,-4.644073 51.193712,-4.643263 51.192641,-4.642662 51.191591,-4.642340 51.190845,-4.642099 51.190096,-4.641936 51.189338,-4.641853 51.188575,-4.641848 51.187802,-4.641924 51.187038,-4.642079 51.186280,-4.642313 51.185530,-4.642624 51.184790,-4.642827 51.184393,-4.642991 51.183542,-4.643225 51.182792,-4.643361 51.182458,-4.643501 51.181770,-4.643882 51.180647,-4.643655 51.179900,-4.643492 51.179142,-4.643409 51.178380,-4.643421 51.177420,-4.643323 51.176583,-4.643319 51.175819,-4.643387 51.175140,-4.643142 51.174285,-4.641977 51.173871,-4.640672 51.173325,-4.639704 51.172862,-4.638752 51.172340,-4.638277 51.172044,-4.637287 51.171568,-4.636370 51.171065,-4.635503 51.170524,-4.634698 51.169951,-4.633955 51.169345,-4.633276 51.168711,-4.632661 51.168046,-4.632120 51.167362,-4.631651 51.166656,-4.631257 51.165933,-4.630938 51.165195,-4.630696 51.164441,-4.630503 51.163451,-4.630419 51.162681,-4.630416 51.161916,-4.630493 51.161146,-4.630648 51.160387,-4.630884 51.159630,-4.631195 51.158891,-4.631582 51.158166,-4.632044 51.157458,-4.632578 51.156772,-4.633297 51.155994,-4.633861 51.155466,-4.634598 51.154858,-4.635397 51.154281,-4.636254 51.153739,-4.637166 51.153233,-4.638136 51.152762,-4.639145 51.152335,-4.640196 51.151950,-4.641288 51.151609,-4.643015 51.151184,-4.644188 51.150812,-4.645853 51.150400,-4.647754 51.149776,-4.648876 51.149481,-4.650026 51.149232,-4.651199 51.149032,-4.652390 51.148880,-4.653595 51.148778,-4.654686 51.148731,-4.655491 51.148557,-4.656664 51.148357,-4.657856 51.148205,-4.659060 51.148103,-4.660567 51.148049,-4.661844 51.147311,-4.662810 51.146842,-4.663818 51.146415,-4.664869 51.146030,-4.665957 51.145690,-4.667079 51.145395,-4.668229 51.145146,-4.669402 51.144946,-4.670593 51.144794,-4.671798 51.144691,-4.673010 51.144639,-4.674232 51.144636,-4.675445 51.144683,-4.676651 51.144780,-4.677844 51.144926,-4.679019 51.145122,-4.680172 51.145365,-4.681297 51.145655,-4.682389 51.145990,-4.683258 51.146299,-4.684482 51.146802,-4.685449 51.147265,-4.686367 51.147767,-4.687229 51.148306,-4.688034 51.148879,-4.688778 51.149483,-4.689457 51.150118,-4.690069 51.150778,-4.690630 51.151488,-4.691100 51.152194,-4.691495 51.152917,-4.691814 51.153655,-4.692075 51.154466,-4.692239 51.155223,-4.692323 51.155986,-4.692325 51.156272,-4.692537 51.156661,-4.693270 51.157062,-4.694133 51.157601,-4.694938 51.158173,-4.695682 51.158778,-4.696362 51.159412,-4.696974 51.160073,-4.697516 51.160757,-4.697986 51.161463,-4.698381 51.162186,-4.698701 51.162924,-4.698943 51.163673,-4.699123 51.164500,-4.699216 51.165350,-4.699220 51.166115,-4.699128 51.166966,-4.699730 51.167905,-4.699988 51.168393,-4.700308 51.169131,-4.700633 51.170200,-4.700733 51.170704,-4.700818 51.171467)))",LUNDY,,,,,1990-02-01,/heritage-coast/heritage-coast/11
